200	198	183	
196	194	179	
190	191	175	
187	188	172	
187	190	173	
188	191	174	
190	193	176	
189	192	175	
188	191	174	
186	189	172	
184	187	170	
184	187	170	
182	185	168	
178	181	164	
173	176	159	
169	172	155	
165	168	151	
162	165	148	
161	163	149	
169	167	155	
161	158	149	
158	156	144	
159	157	145	
160	158	145	
164	162	149	
181	179	164	
200	198	183	
203	202	184	
211	210	192	
218	217	197	
221	220	200	
221	220	199	
224	223	202	
230	230	206	
237	237	213	
237	236	215	
238	237	216	
238	237	216	
238	237	216	
237	236	215	
236	235	214	
235	234	213	
234	233	212	
224	223	202	
224	223	202	
226	225	204	
230	229	208	
235	234	213	
239	238	217	
241	240	219	
242	241	221	
253	252	234	
248	246	231	
241	239	224	
234	232	217	
229	227	212	
226	224	209	
226	224	209	
226	224	209	
227	225	210	
227	225	210	
226	224	209	
225	223	208	
224	222	207	
223	221	206	
222	220	205	
222	220	205	
220	218	203	
219	217	202	
218	216	201	
217	215	200	
215	213	198	
214	212	197	
213	211	196	
212	210	195	
212	210	195	
211	209	194	
210	208	193	
209	207	192	
207	205	190	
206	204	189	
205	203	188	
202	203	187	
200	201	185	
198	201	184	
196	199	182	
194	197	180	
192	195	178	
190	193	176	
188	191	174	
187	190	173	
187	190	173	
185	188	171	
184	187	170	
182	185	168	
181	184	167	
181	184	167	
182	185	168	
183	186	169	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
184	182	167	
185	183	168	
185	183	168	
186	184	169	
187	185	170	
187	185	170	
188	186	171	
188	186	171	
188	186	171	
188	186	171	
188	186	171	
188	186	171	
189	187	172	
189	187	172	
189	187	172	
189	187	172	
189	187	172	
189	187	172	
188	186	171	
187	185	170	
187	185	170	
186	184	169	
185	183	168	
185	183	168	
185	183	168	
185	183	168	
184	182	167	
184	182	167	
183	181	166	
182	180	165	
182	180	165	
181	179	164	
180	178	163	
179	177	162	
178	176	161	
177	175	160	
176	174	159	
174	172	157	
173	171	156	
173	172	154	
174	173	153	
175	174	153	
176	175	154	
177	176	155	
178	177	156	
180	179	158	
180	179	158	
181	180	159	
181	180	159	
181	180	159	
182	181	160	
184	183	162	
188	187	166	
192	191	170	
195	194	173	
198	197	176	
200	199	178	
200	199	178	
202	201	180	
203	202	181	
204	203	182	
206	205	184	
207	206	185	
208	207	186	
207	206	185	
207	206	185	
207	206	185	
206	205	184	
206	205	184	
206	205	184	
206	205	184	
206	205	184	
204	203	182	
204	203	182	
204	203	182	
205	204	183	
206	205	184	
207	206	185	
207	206	185	
207	206	185	
214	213	192	
213	212	191	
213	212	191	
212	211	190	
211	210	189	
211	210	189	
210	209	188	
210	209	188	
210	209	188	
210	209	188	
209	208	187	
209	208	187	
208	207	186	
207	206	185	
207	206	185	
206	205	184	
204	203	182	
203	202	181	
