78	49	54	
85	53	56	
87	57	59	
87	57	59	
82	52	54	
75	46	48	
72	43	45	
68	42	43	
62	38	38	
64	40	40	
68	47	46	
79	58	57	
87	67	66	
90	70	69	
84	64	63	
84	57	50	
99	58	40	
103	55	32	
129	83	59	
143	97	73	
109	64	41	
82	40	18	
88	47	27	
93	57	35	
125	90	70	
124	92	71	
133	102	82	
136	108	87	
116	89	70	
90	65	45	
92	67	47	
110	88	65	
114	97	71	
97	82	53	
90	74	48	
98	82	56	
96	80	55	
84	68	45	
82	65	47	
91	74	58	
66	48	36	
64	46	36	
72	53	47	
79	60	56	
64	44	45	
37	17	18	
30	10	12	
40	22	22	
35	17	15	
26	11	6	
26	11	8	
33	18	15	
35	19	19	
32	16	16	
34	18	19	
41	25	28	
37	20	26	
38	21	29	
30	13	23	
19	1	13	
20	2	14	
29	11	25	
30	12	26	
21	3	19	
32	14	30	
32	14	28	
35	17	31	
46	28	40	
59	42	52	
70	53	59	
75	59	62	
75	59	59	
101	86	83	
98	83	76	
108	94	85	
119	105	92	
100	86	73	
62	49	33	
48	35	18	
62	44	24	
72	44	22	
110	76	51	
144	109	89	
148	115	98	
125	93	80	
94	64	54	
77	46	41	
71	41	39	
84	56	55	
79	53	52	
89	65	63	
114	93	88	
128	109	102	
112	95	85	
82	65	55	
61	44	34	
74	55	49	
74	55	51	
59	40	36	
61	42	38	
85	66	62	
81	62	58	
62	43	39	
61	42	38	
70	51	47	
72	53	49	
73	54	50	
67	48	44	
55	36	32	
46	27	23	
47	28	24	
51	33	31	
54	42	42	
59	50	51	
55	45	46	
41	31	32	
38	26	28	
49	37	39	
60	45	48	
60	45	48	
54	38	41	
56	40	43	
59	40	44	
58	39	43	
54	33	38	
49	28	33	
47	24	30	
44	23	30	
32	14	28	
31	14	30	
32	14	28	
35	17	29	
43	23	34	
53	33	42	
65	44	51	
73	50	56	
49	27	30	
37	12	16	
32	5	10	
37	10	15	
36	6	14	
37	7	15	
64	34	42	
102	72	74	
122	92	82	
112	83	67	
107	78	64	
108	80	68	
102	74	63	
90	63	56	
89	61	57	
95	69	68	
89	63	64	
83	58	62	
74	49	55	
64	41	51	
61	37	50	
62	40	53	
66	44	57	
69	47	60	
62	41	50	
61	40	47	
63	42	49	
73	52	59	
82	61	68	
83	62	69	
73	52	59	
63	42	49	
57	36	43	
53	32	39	
48	27	34	
47	26	33	
49	28	35	
54	33	40	
59	38	45	
61	40	45	
73	51	54	
70	45	48	
61	36	39	
59	34	37	
75	50	53	
93	68	71	
91	66	69	
76	51	54	
59	34	37	
61	36	39	
70	45	48	
83	58	61	
93	68	71	
89	64	67	
73	48	51	
59	35	35	
69	45	45	
77	53	51	
88	64	62	
86	62	60	
68	44	42	
50	26	24	
51	27	25	
63	39	37	
64	40	38	
73	49	47	
74	50	48	
65	41	39	
62	38	36	
67	43	41	
65	41	39	
57	33	33	
73	46	53	
76	49	58	
80	53	62	
81	55	64	
75	52	60	
66	43	51	
55	34	41	
47	28	34	
52	35	41	
56	41	46	
57	45	49	
53	41	45	
43	32	36	
35	26	29	
33	24	27	
34	25	30	
30	18	30	
27	15	29	
33	21	33	
47	35	47	
50	38	48	
40	29	37	
34	23	29	
37	26	30	
51	40	44	
26	16	17	
23	13	12	
52	42	40	
76	67	62	
80	71	66	
91	82	75	
113	100	94	
104	84	83	
92	71	70	
81	59	62	
74	55	59	
58	41	49	
34	21	30	
24	10	23	
26	14	26	
35	23	35	
53	41	51	
80	64	75	
91	74	82	
81	62	66	
68	48	49	
75	50	53	
87	66	65	
59	39	41	
61	42	44	
74	55	57	
90	71	73	
94	75	77	
83	64	66	
75	56	58	
75	56	58	
65	46	48	
43	24	26	
41	22	24	
68	49	51	
90	71	73	
86	67	69	
76	57	59	
75	56	58	
66	50	53	
61	45	48	
59	43	44	
58	42	43	
53	34	36	
48	30	30	
59	39	40	
74	54	53	
