192	176	160	
152	130	116	
143	116	97	
168	137	109	
195	161	123	
176	141	87	
217	179	116	
229	192	122	
223	184	115	
228	190	127	
232	193	138	
244	203	159	
255	230	186	
255	238	188	
241	218	168	
244	223	176	
255	241	198	
254	244	208	
246	241	211	
206	208	184	
147	154	136	
121	133	121	
45	60	53	
35	54	52	
92	113	114	
112	133	136	
90	114	118	
85	108	114	
90	117	126	
102	131	149	
98	129	150	
97	128	149	
100	131	152	
105	136	157	
108	139	160	
107	138	159	
105	136	157	
91	122	143	
97	128	149	
101	132	153	
99	130	151	
95	126	147	
93	124	145	
98	129	150	
103	134	154	
110	139	155	
123	153	164	
127	155	167	
116	144	156	
106	132	145	
107	131	143	
110	132	145	
111	131	142	
107	125	135	
104	121	129	
112	126	135	
106	119	127	
92	102	111	
94	105	111	
84	93	102	
49	56	62	
89	91	90	
121	120	115	
146	141	137	
149	140	133	
149	134	127	
152	132	121	
149	121	109	
136	105	87	
116	79	60	
117	76	54	
123	79	54	
132	87	58	
135	89	56	
133	87	51	
136	91	52	
142	97	66	
159	121	102	
138	102	90	
115	82	67	
112	79	62	
127	96	75	
144	114	88	
150	121	91	
148	118	84	
151	118	83	
166	132	94	
203	165	126	
237	195	155	
233	188	147	
198	149	109	
171	119	79	
167	112	73	
162	102	65	
168	107	63	
171	111	59	
170	111	51	
164	109	44	
165	110	43	
170	116	52	
176	121	64	
142	86	39	
134	76	38	
147	91	56	
172	116	81	
165	110	69	
135	83	33	
136	84	26	
165	110	53	
166	105	60	
163	100	57	
154	92	43	
153	92	37	
172	112	50	
187	128	68	
173	113	59	
143	85	39	
155	95	59	
137	77	49	
134	76	54	
154	98	75	
170	114	87	
166	111	80	
158	105	65	
151	105	69	
127	89	68	
99	66	51	
82	46	32	
85	48	30	
98	59	42	
107	66	48	
111	68	49	
113	72	52	
126	85	67	
115	76	59	
99	63	47	
89	57	44	
96	66	58	
107	80	73	
101	77	73	
88	64	60	
76	50	49	
68	42	41	
64	38	39	
67	41	44	
64	37	42	
56	29	36	
56	29	36	
62	35	44	
42	15	24	
85	58	65	
133	106	113	
139	112	117	
99	73	76	
57	31	32	
55	29	28	
77	50	43	
67	40	23	
